EMP,ESTAB,NAICS2017,STATE,COUNTY,NAICS2017,state,county
95,8,48-49,21,219,48-49,21,219
13,3,48-49,21,221,48-49,21,221
3,3,48-49,21,223,48-49,21,223
48,10,48-49,21,225,48-49,21,225
3412,116,48-49,21,227,48-49,21,227
99,22,48-49,21,229,48-49,21,229
140,19,48-49,21,233,48-49,21,233
21,5,48-49,21,231,48-49,21,231
179,13,48-49,21,235,48-49,21,235
166,7,48-49,21,237,48-49,21,237
449,12,48-49,21,239,48-49,21,239
371,49,48-49,22,001,48-49,22,001
36,6,48-49,22,003,48-49,22,003
1636,100,48-49,22,005,48-49,22,005
212,28,48-49,22,007,48-49,22,007
116,23,48-49,22,009,48-49,22,009
151,38,48-49,22,011,48-49,22,011
197,22,48-49,22,013,48-49,22,013
1309,103,48-49,22,015,48-49,22,015
3028,180,48-49,22,017,48-49,22,017
2424,184,48-49,22,019,48-49,22,019
28,4,48-49,22,021,48-49,22,021
533,19,48-49,22,023,48-49,22,023
7,5,48-49,22,025,48-49,22,025
103,13,48-49,22,027,48-49,22,027
51,12,48-49,22,029,48-49,22,029
120,28,48-49,22,031,48-49,22,031
6613,257,48-49,22,033,48-49,22,033
171,8,48-49,22,035,48-49,22,035
90,12,48-49,22,037,48-49,22,037
304,12,48-49,22,039,48-49,22,039
98,22,48-49,22,041,48-49,22,041
24,8,48-49,22,043,48-49,22,043
749,43,48-49,22,045,48-49,22,045
952,48,48-49,22,047,48-49,22,047
102,14,48-49,22,049,48-49,22,049
9951,465,48-49,22,051,48-49,22,051
135,26,48-49,22,053,48-49,22,053
4016,232,48-49,22,055,48-49,22,055
310,29,48-49,22,061,48-49,22,061
3712,114,48-49,22,057,48-49,22,057
63,20,48-49,22,059,48-49,22,059
556,58,48-49,22,063,48-49,22,063
184,15,48-49,22,065,48-49,22,065
110,15,48-49,22,067,48-49,22,067
433,28,48-49,22,069,48-49,22,069
6780,252,48-49,22,071,48-49,22,071
1445,116,48-49,22,073,48-49,22,073
1307,86,48-49,22,075,48-49,22,075
290,15,48-49,22,077,48-49,22,077
1037,77,48-49,22,079,48-49,22,079
44,6,48-49,22,081,48-49,22,081
137,21,48-49,22,083,48-49,22,083
100,26,48-49,22,085,48-49,22,085
450,35,48-49,22,087,48-49,22,087
3181,103,48-49,22,089,48-49,22,089
33,10,48-49,22,091,48-49,22,091
1608,52,48-49,22,093,48-49,22,093
992,47,48-49,22,095,48-49,22,095
1657,62,48-49,22,097,48-49,22,097
383,42,48-49,22,099,48-49,22,099
1093,75,48-49,22,101,48-49,22,101
2921,204,48-49,22,103,48-49,22,103
2165,108,48-49,22,105,48-49,22,105
11,3,48-49,22,107,48-49,22,107
2717,99,48-49,22,109,48-49,22,109
71,12,48-49,22,111,48-49,22,111
454,49,48-49,22,113,48-49,22,113
199,33,48-49,22,115,48-49,22,115
89,21,48-49,22,117,48-49,22,117
302,33,48-49,22,119,48-49,22,119
1710,57,48-49,22,121,48-49,22,121
29,8,48-49,22,123,48-49,22,123
19,4,48-49,22,125,48-49,22,125
27,12,48-49,22,127,48-49,22,127
2457,95,48-49,23,001,48-49,23,001
919,145,48-49,23,003,48-49,23,003
5887,257,48-49,23,005,48-49,23,005
125,33,48-49,23,007,48-49,23,007
315,62,48-49,23,009,48-49,23,009
1203,77,48-49,23,011,48-49,23,011
306,49,48-49,23,013,48-49,23,013
161,37,48-49,23,015,48-49,23,015
263,50,48-49,23,017,48-49,23,017
2696,179,48-49,23,019,48-49,23,019
351,64,48-49,23,025,48-49,23,025
78,26,48-49,23,021,48-49,23,021
74,17,48-49,23,023,48-49,23,023
196,35,48-49,23,027,48-49,23,027
240,42,48-49,23,029,48-49,23,029
1507,119,48-49,23,031,48-49,23,031
730,56,48-49,24,001,48-49,24,001
16306,475,48-49,24,003,48-49,24,003
10984,588,48-49,24,005,48-49,24,005
300,51,48-49,24,009,48-49,24,009
606,34,48-49,24,011,48-49,24,011
2605,140,48-49,24,013,48-49,24,013
4019,90,48-49,24,015,48-49,24,015
1490,97,48-49,24,017,48-49,24,017
386,42,48-49,24,019,48-49,24,019
2726,150,48-49,24,021,48-49,24,021
453,58,48-49,24,023,48-49,24,023
5650,185,48-49,24,025,48-49,24,025
5276,287,48-49,24,027,48-49,24,027
140,13,48-49,24,029,48-49,24,029
5115,372,48-49,24,031,48-49,24,031
16347,615,48-49,24,033,48-49,24,033
230,47,48-49,24,035,48-49,24,035
791,90,48-49,24,037,48-49,24,037
64,20,48-49,24,039,48-49,24,039
459,36,48-49,24,041,48-49,24,041
93,36,48-49,24,047,48-49,24,047
9042,176,48-49,24,043,48-49,24,043
1364,101,48-49,24,045,48-49,24,045
9931,362,48-49,24,510,48-49,24,510
2468,161,48-49,25,001,48-49,25,001
875,62,48-49,25,003,48-49,25,003
9231,472,48-49,25,005,48-49,25,005
219,28,48-49,25,007,48-49,25,007
5867,580,48-49,25,009,48-49,25,009
794,37,48-49,25,011,48-49,25,011
7590,334,48-49,25,013,48-49,25,013
630,61,48-49,25,015,48-49,25,015
21270,876,48-49,25,017,48-49,25,017
121,21,48-49,25,019,48-49,25,019
12032,485,48-49,25,021,48-49,25,021
6236,393,48-49,25,023,48-49,25,023
3,4,48-49,26,001,48-49,26,001
23037,535,48-49,25,025,48-49,25,025
15734,572,48-49,25,027,48-49,25,027
5,6,48-49,26,003,48-49,26,003
1488,119,48-49,26,005,48-49,26,005
242,24,48-49,26,007,48-49,26,007
6,7,48-49,26,009,48-49,26,009
62,13,48-49,26,011,48-49,26,011
16,6,48-49,26,013,48-49,26,013
251,34,48-49,26,015,48-49,26,015
424,47,48-49,26,017,48-49,26,017
42,12,48-49,26,019,48-49,26,019
1235,81,48-49,26,021,48-49,26,021
1416,35,48-49,26,023,48-49,26,023
2129,86,48-49,26,025,48-49,26,025
152,26,48-49,26,027,48-49,26,027
54,11,48-49,26,029,48-49,26,029
75,16,48-49,26,031,48-49,26,031
245,31,48-49,26,033,48-49,26,033
447,12,48-49,26,035,48-49,26,035
762,57,48-49,26,037,48-49,26,037
88,11,48-49,26,039,48-49,26,039
521,48,48-49,26,041,48-49,26,041
467,50,48-49,26,043,48-49,26,043
5022,81,48-49,26,045,48-49,26,045
267,18,48-49,26,047,48-49,26,047
3393,195,48-49,26,049,48-49,26,049
47,7,48-49,26,051,48-49,26,051
70,11,48-49,26,053,48-49,26,053
812,57,48-49,26,055,48-49,26,055
314,47,48-49,26,057,48-49,26,057
111,30,48-49,26,059,48-49,26,059
187,23,48-49,26,061,48-49,26,061
434,50,48-49,26,063,48-49,26,063
4543,119,48-49,26,065,48-49,26,065
134,19,48-49,26,067,48-49,26,067
1103,15,48-49,26,069,48-49,26,069
122,18,48-49,26,071,48-49,26,071
552,37,48-49,26,073,48-49,26,073
952,77,48-49,26,075,48-49,26,075
3960,126,48-49,26,077,48-49,26,077
153,17,48-49,26,079,48-49,26,079
15114,574,48-49,26,081,48-49,26,081
443,55,48-49,26,087,48-49,26,087
70,12,48-49,26,089,48-49,26,089
432,56,48-49,26,091,48-49,26,091
2113,98,48-49,26,093,48-49,26,093
19,7,48-49,26,095,48-49,26,095
80,19,48-49,26,097,48-49,26,097
9281,1030,48-49,26,099,48-49,26,099
78,12,48-49,26,101,48-49,26,101
550,35,48-49,26,103,48-49,26,103
226,21,48-49,26,105,48-49,26,105
151,17,48-49,26,107,48-49,26,107
209,30,48-49,26,109,48-49,26,109
396,35,48-49,26,111,48-49,26,111
208,26,48-49,26,113,48-49,26,113
2117,108,48-49,26,115,48-49,26,115
180,29,48-49,26,117,48-49,26,117
14,4,48-49,26,119,48-49,26,119
980,71,48-49,26,121,48-49,26,121
117,24,48-49,26,123,48-49,26,123
15273,760,48-49,26,125,48-49,26,125
133,15,48-49,26,127,48-49,26,127
218,23,48-49,26,129,48-49,26,129
12,8,48-49,26,131,48-49,26,131
158,12,48-49,26,133,48-49,26,133
22,5,48-49,26,135,48-49,26,135
475,29,48-49,26,137,48-49,26,137
3407,179,48-49,26,139,48-49,26,139
33,10,48-49,26,141,48-49,26,141
61,10,48-49,26,143,48-49,26,143
2321,117,48-49,26,145,48-49,26,145
1223,126,48-49,26,147,48-49,26,147
300,40,48-49,26,149,48-49,26,149
247,44,48-49,26,151,48-49,26,151
86,8,48-49,26,153,48-49,26,153
604,43,48-49,26,155,48-49,26,155
258,31,48-49,26,157,48-49,26,157
43952,2365,48-49,26,163,48-49,26,163
304,33,48-49,26,159,48-49,26,159
5351,169,48-49,26,161,48-49,26,161
620,39,48-49,26,165,48-49,26,165
107,8,48-49,27,001,48-49,27,001
5943,336,48-49,27,003,48-49,27,003
482,48,48-49,27,005,48-49,27,005
505,48,48-49,27,007,48-49,27,007
469,48,48-49,27,009,48-49,27,009
36,9,48-49,27,011,48-49,27,011
1445,79,48-49,27,013,48-49,27,013
1547,59,48-49,27,015,48-49,27,015
326,34,48-49,27,017,48-49,27,017
460,53,48-49,27,019,48-49,27,019
71,20,48-49,27,021,48-49,27,021
91,19,48-49,27,023,48-49,27,023
350,62,48-49,27,025,48-49,27,025
475,61,48-49,27,027,48-49,27,027
40,9,48-49,27,029,48-49,27,029
13,7,48-49,27,031,48-49,27,031
49,12,48-49,27,033,48-49,27,033
742,48,48-49,27,035,48-49,27,035
11379,411,48-49,27,037,48-49,27,037
121,19,48-49,27,039,48-49,27,039
228,48,48-49,27,041,48-49,27,041
89,27,48-49,27,043,48-49,27,043
93,19,48-49,27,045,48-49,27,045
303,39,48-49,27,047,48-49,27,047
480,64,48-49,27,049,48-49,27,049
42,11,48-49,27,051,48-49,27,051
30238,769,48-49,27,053,48-49,27,053
291,12,48-49,27,055,48-49,27,055
123,23,48-49,27,057,48-49,27,057
273,47,48-49,27,059,48-49,27,059
394,32,48-49,27,061,48-49,27,061
230,18,48-49,27,063,48-49,27,063
20,10,48-49,27,065,48-49,27,065
517,62,48-49,27,067,48-49,27,067
19,10,48-49,27,069,48-49,27,069
133,21,48-49,27,071,48-49,27,071
55,8,48-49,27,073,48-49,27,073
204,33,48-49,27,079,48-49,27,079
27,7,48-49,27,075,48-49,27,075
110,11,48-49,27,077,48-49,27,077
86,19,48-49,27,081,48-49,27,081
642,40,48-49,27,083,48-49,27,083
646,38,48-49,27,085,48-49,27,085
33,13,48-49,27,087,48-49,27,087
36,11,48-49,27,089,48-49,27,089
204,34,48-49,27,091,48-49,27,091
216,37,48-49,27,093,48-49,27,093
153,30,48-49,27,095,48-49,27,095
289,52,48-49,27,097,48-49,27,097
718,42,48-49,27,099,48-49,27,099
109,18,48-49,27,101,48-49,27,101
545,42,48-49,27,103,48-49,27,103
435,39,48-49,27,105,48-49,27,105
16,13,48-49,27,107,48-49,27,107
1771,108,48-49,27,109,48-49,27,109
365,63,48-49,27,111,48-49,27,111
221,23,48-49,27,113,48-49,27,113
148,22,48-49,27,115,48-49,27,115
154,25,48-49,27,117,48-49,27,117
421,33,48-49,27,119,48-49,27,119
91,14,48-49,27,121,48-49,27,121
6837,310,48-49,27,123,48-49,27,123
76,8,48-49,27,125,48-49,27,125
230,40,48-49,27,127,48-49,27,127
593,54,48-49,27,129,48-49,27,129
1163,64,48-49,27,131,48-49,27,131
101,24,48-49,27,133,48-49,27,133
284,27,48-49,27,135,48-49,27,135
2111,135,48-49,27,137,48-49,27,137
4186,164,48-49,27,139,48-49,27,139
1241,122,48-49,27,141,48-49,27,141
141,25,48-49,27,143,48-49,27,143
4592,185,48-49,27,145,48-49,27,145
690,53,48-49,27,147,48-49,27,147
92,12,48-49,27,149,48-49,27,149
111,18,48-49,27,151,48-49,27,151
184,55,48-49,27,153,48-49,27,153
20,5,48-49,27,155,48-49,27,155
434,38,48-49,27,157,48-49,27,157
154,23,48-49,27,159,48-49,27,159
114,29,48-49,27,161,48-49,27,161
4019,159,48-49,27,163,48-49,27,163
161,19,48-49,27,165,48-49,27,165
44,9,48-49,27,167,48-49,27,167
1094,59,48-49,27,169,48-49,27,169
1290,141,48-49,27,171,48-49,27,171
150,21,48-49,27,173,48-49,27,173
658,19,48-49,28,001,48-49,28,001
186,26,48-49,28,003,48-49,28,003
152,16,48-49,28,005,48-49,28,005
160,19,48-49,28,007,48-49,28,007
464,3,48-49,28,009,48-49,28,009
520,20,48-49,28,011,48-49,28,011
104,18,48-49,28,013,48-49,28,013
71,5,48-49,28,015,48-49,28,015
119,22,48-49,28,017,48-49,28,017
43,14,48-49,28,019,48-49,28,019
6,8,48-49,28,021,48-49,28,021
69,14,48-49,28,023,48-49,28,023
390,14,48-49,28,025,48-49,28,025
115,18,48-49,28,027,48-49,28,027
232,19,48-49,28,029,48-49,28,029
235,30,48-49,28,031,48-49,28,031
12145,238,48-49,28,033,48-49,28,033
922,61,48-49,28,035,48-49,28,035
62,11,48-49,28,155,48-49,28,155
35,8,48-49,28,041,48-49,28,041
75,13,48-49,28,037,48-49,28,037
72,15,48-49,28,039,48-49,28,039
228,19,48-49,28,043,48-49,28,043
221,30,48-49,28,045,48-49,28,045
1965,116,48-49,28,047,48-49,28,047
3738,137,48-49,28,049,48-49,28,049
49,11,48-49,28,051,48-49,28,051
22,8,48-49,28,053,48-49,28,053
220,32,48-49,28,057,48-49,28,057
873,62,48-49,28,059,48-49,28,059
85,20,48-49,28,061,48-49,28,061
26,5,48-49,28,065,48-49,28,065
730,44,48-49,28,067,48-49,28,067
13,5,48-49,28,069,48-49,28,069
375,19,48-49,28,071,48-49,28,071
408,50,48-49,28,073,48-49,28,073
1187,55,48-49,28,075,48-49,28,075
70,11,48-49,28,077,48-49,28,077
76,13,48-49,28,079,48-49,28,079
2369,98,48-49,28,081,48-49,28,081
313,28,48-49,28,083,48-49,28,083
1619,36,48-49,28,085,48-49,28,085
927,60,48-49,28,087,48-49,28,087
1415,75,48-49,28,089,48-49,28,089
605,29,48-49,28,091,48-49,28,091
1572,38,48-49,28,093,48-49,28,093
140,21,48-49,28,095,48-49,28,095
108,9,48-49,28,097,48-49,28,097
117,18,48-49,28,099,48-49,28,099
44,18,48-49,28,101,48-49,28,101
101,19,48-49,28,103,48-49,28,103
52,13,48-49,28,105,48-49,28,105
258,23,48-49,28,107,48-49,28,107
103,27,48-49,28,109,48-49,28,109
197,11,48-49,28,111,48-49,28,111
349,39,48-49,28,113,48-49,28,113
399,34,48-49,28,115,48-49,28,115
261,28,48-49,28,117,48-49,28,117
6,3,48-49,28,119,48-49,28,119
6346,158,48-49,28,121,48-49,28,121
225,22,48-49,28,123,48-49,28,123
23,7,48-49,28,125,48-49,28,125
76,15,48-49,28,127,48-49,28,127
91,10,48-49,28,129,48-49,28,129
247,21,48-49,28,131,48-49,28,131
1124,34,48-49,28,133,48-49,28,133
38,10,48-49,28,135,48-49,28,135
94,17,48-49,28,137,48-49,28,137
75,20,48-49,28,139,48-49,28,139
127,13,48-49,28,141,48-49,28,141
16,4,48-49,28,143,48-49,28,143
1398,27,48-49,28,145,48-49,28,145
143,16,48-49,28,147,48-49,28,147
955,27,48-49,28,149,48-49,28,149
773,55,48-49,28,151,48-49,28,151
129,12,48-49,28,153,48-49,28,153
59,11,48-49,28,157,48-49,28,157
113,14,48-49,28,159,48-49,28,159
63,9,48-49,28,161,48-49,28,161
149,18,48-49,28,163,48-49,28,163
179,14,48-49,29,001,48-49,29,001
33,9,48-49,29,003,48-49,29,003
33,12,48-49,29,005,48-49,29,005
401,15,48-49,29,007,48-49,29,007
252,45,48-49,29,009,48-49,29,009
33,10,48-49,29,011,48-49,29,011
120,23,48-49,29,013,48-49,29,013
35,15,48-49,29,015,48-49,29,015
117,15,48-49,29,017,48-49,29,017
2019,120,48-49,29,019,48-49,29,019
1796,98,48-49,29,021,48-49,29,021
380,42,48-49,29,023,48-49,29,023
45,5,48-49,29,025,48-49,29,025
942,31,48-49,29,027,48-49,29,027
464,38,48-49,29,029,48-49,29,029
1216,77,48-49,29,031,48-49,29,031
1669,89,48-49,29,037,48-49,29,037
23,6,48-49,29,033,48-49,29,033
33,8,48-49,29,035,48-49,29,035
49,15,48-49,29,039,48-49,29,039
69,20,48-49,29,041,48-49,29,041
428,95,48-49,29,043,48-49,29,043
22,8,48-49,29,045,48-49,29,045
7391,252,48-49,29,047,48-49,29,047
63,24,48-49,29,049,48-49,29,049
681,46,48-49,29,051,48-49,29,051
117,17,48-49,29,053,48-49,29,053
151,19,48-49,29,055,48-49,29,055
20,7,48-49,29,057,48-49,29,057
26,19,48-49,29,059,48-49,29,059
13,7,48-49,29,061,48-49,29,061
106,11,48-49,29,063,48-49,29,063
82,16,48-49,29,065,48-49,29,065
44,9,48-49,29,067,48-49,29,067
236,31,48-49,29,069,48-49,29,069
1371,95,48-49,29,071,48-49,29,071
134,17,48-49,29,073,48-49,29,073
99,13,48-49,29,075,48-49,29,075
10986,322,48-49,29,077,48-49,29,077
39,6,48-49,29,079,48-49,29,079
68,14,48-49,29,081,48-49,29,081
130,26,48-49,29,083,48-49,29,083
14,8,48-49,29,085,48-49,29,085
36,13,48-49,29,087,48-49,29,087
74,13,48-49,29,089,48-49,29,089
390,63,48-49,29,091,48-49,29,091
55,11,48-49,29,093,48-49,29,093
8073,483,48-49,29,095,48-49,29,095
5495,127,48-49,29,097,48-49,29,097
888,155,48-49,29,099,48-49,29,099
840,33,48-49,29,101,48-49,29,101
14,9,48-49,29,103,48-49,29,103
213,35,48-49,29,105,48-49,29,105
286,40,48-49,29,107,48-49,29,107
350,69,48-49,29,109,48-49,29,109
116,9,48-49,29,111,48-49,29,111
699,51,48-49,29,113,48-49,29,113
120,14,48-49,29,115,48-49,29,115
245,19,48-49,29,117,48-49,29,117
143,16,48-49,29,119,48-49,29,119
102,12,48-49,29,121,48-49,29,121
20,13,48-49,29,123,48-49,29,123
153,11,48-49,29,125,48-49,29,125
187,29,48-49,29,127,48-49,29,127
31,4,48-49,29,129,48-49,29,129
213,26,48-49,29,131,48-49,29,131
292,25,48-49,29,133,48-49,29,133
20,4,48-49,29,135,48-49,29,135
76,8,48-49,29,137,48-49,29,137
59,14,48-49,29,139,48-49,29,139
108,19,48-49,29,141,48-49,29,141
542,22,48-49,29,143,48-49,29,143
1151,92,48-49,29,145,48-49,29,145
55,24,48-49,29,147,48-49,29,147
42,11,48-49,29,149,48-49,29,149
76,10,48-49,29,151,48-49,29,151
30,12,48-49,29,153,48-49,29,153
137,20,48-49,29,155,48-49,29,155
519,34,48-49,29,157,48-49,29,157
674,55,48-49,29,159,48-49,29,159
1705,45,48-49,29,161,48-49,29,161
254,24,48-49,29,163,48-49,29,163
4351,136,48-49,29,165,48-49,29,165
106,34,48-49,29,167,48-49,29,167
168,18,48-49,29,169,48-49,29,169
14,6,48-49,29,171,48-49,29,171
172,13,48-49,29,173,48-49,29,173
1201,39,48-49,29,175,48-49,29,175
178,24,48-49,29,177,48-49,29,177
10,6,48-49,29,179,48-49,29,179
32,7,48-49,29,181,48-49,29,181
6275,257,48-49,29,183,48-49,29,183
1947,134,48-49,30,063,48-49,30,063
448,61,48-49,29,187,48-49,29,187
98,9,48-49,29,185,48-49,29,185
388,19,48-49,29,186,48-49,29,186
21846,926,48-49,29,189,48-49,29,189
112,17,48-49,29,195,48-49,29,195
18,7,48-49,29,199,48-49,29,199
1226,83,48-49,29,201,48-49,29,201
22,10,48-49,29,203,48-49,29,203
45,10,48-49,29,205,48-49,29,205
214,31,48-49,29,207,48-49,29,207
33,17,48-49,29,209,48-49,29,209
24,5,48-49,29,211,48-49,29,211
257,32,48-49,29,213,48-49,29,213
372,30,48-49,29,215,48-49,29,215
143,33,48-49,29,217,48-49,29,217
450,26,48-49,29,219,48-49,29,219
198,34,48-49,29,221,48-49,29,221
30,9,48-49,29,223,48-49,29,223
244,38,48-49,29,225,48-49,29,225
4,3,48-49,29,227,48-49,29,227
79,25,48-49,29,229,48-49,29,229
7625,259,48-49,29,510,48-49,29,510
10,8,48-49,30,001,48-49,30,001
97,15,48-49,30,003,48-49,30,003
52,16,48-49,30,007,48-49,30,007
111,16,48-49,30,009,48-49,30,009
908,75,48-49,30,013,48-49,30,013
7,4,48-49,30,015,48-49,30,015
337,31,48-49,30,017,48-49,30,017
130,19,48-49,30,021,48-49,30,021
9,3,48-49,30,023,48-49,30,023
77,12,48-49,30,025,48-49,30,025
43,10,48-49,30,027,48-49,30,027
985,137,48-49,30,029,48-49,30,029
1407,144,48-49,30,031,48-49,30,031
9,3,48-49,30,033,48-49,30,033
48,9,48-49,30,035,48-49,30,035
7,6,48-49,30,039,48-49,30,039
142,22,48-49,30,041,48-49,30,041
77,14,48-49,30,043,48-49,30,043
14,4,48-49,30,045,48-49,30,045
307,35,48-49,30,047,48-49,30,047
674,67,48-49,30,049,48-49,30,049
158,27,48-49,30,053,48-49,30,053
6,3,48-49,30,055,48-49,30,055
